"taxon","bm_stringy","bm_iron","bm_multi","variety","has_subsp","TAS","taxon.sans.subsp","section","subgenus","subgenus.infered","section.full","subgenus.full","animal","water_logging_tolerance_.1_month..6_months.1.6_months","water_logging_tolerance_.1_month.1.6_months","water_logging_tolerance_not_applicable","lp_deciduous","pgf_tree","pgf_shrub","pgf_treelet","pgf_multi","fc_seeding","ls_500plus","fr_resprouts","rs_epicormic","rs_lignotuber","rs_none","rs_multi","inund_tol","wl_tol","bm_box","bm_gum","bm_ribbon","bm_stocking","genome_size","plant_height","leaf_area","leaf_dry_mass","leaf_delta13C","leaf_N_per_dry_mass","leaf_C_per_dry_mass","leaf_length","leaf_width","SLA","seed_mass","vein_density","vein_angle_secondary","wood_density","SLA.log","plant_height.log","leaf_width.log","leaf_length.log","leaf_area.log","leaf_dry_mass.log","seed_mass.log","num_occ","eoo_km2","aoo_km2","eoo_centroid_lon","eoo_centroid_lat","bio1_min","bio1_max","bio1_02","bio1_98","bio1_05","bio1_95","bio1_10","bio1_90","bio5_min","bio5_max","bio5_02","bio5_98","bio5_05","bio5_95","bio5_10","bio5_90","bio6_min","bio6_max","bio6_02","bio6_98","bio6_05","bio6_95","bio6_10","bio6_90","bio10_min","bio10_max","bio10_02","bio10_98","bio10_05","bio10_95","bio10_10","bio10_90","bio12_min","bio12_max","bio12_02","bio12_98","bio12_05","bio12_95","bio12_10","bio12_90","bio14_min","bio14_max","bio14_02","bio14_98","bio14_05","bio14_95","bio14_10","bio14_90","bio17_min","bio17_max","bio17_02","bio17_98","bio17_05","bio17_95","bio17_10","bio17_90","BDW_min","BDW_max","BDW_02","BDW_98","BDW_05","BDW_95","BDW_10","BDW_90","CLY_min","CLY_max","CLY_02","CLY_98","CLY_05","CLY_95","CLY_10","CLY_90","DER_min","DER_max","DER_02","DER_98","DER_05","DER_95","DER_10","DER_90","pHc_min","pHc_max","pHc_02","pHc_98","pHc_05","pHc_95","pHc_10","pHc_90","PTO_min","PTO_max","PTO_02","PTO_98","PTO_05","PTO_95","PTO_10","PTO_90","SLT_min","SLT_max","SLT_02","SLT_98","SLT_05","SLT_95","SLT_10","SLT_90","SND_min","SND_max","SND_02","SND_98","SND_05","SND_95","SND_10","SND_90","aridity_min","aridity_max","aridity_02","aridity_98","aridity_05","aridity_95","aridity_10","aridity_90","bio1_b90","bio10_b90","bio12_b90","bio14_b90","aridity_b90","PTO_b90","aridity_05.log","aridity_95.log","bio12_b90.log","bio12_05.log","bio14_05.log","bio14_b90.log","aridity_b90.log","aridity_b90.sqrt","DER_95.log","PTO_05.log","PTO_b90.log","aridity_02.log","aridity_98.log","se.leaf_area","se.leaf_delta13C","se.leaf_N_per_dry_mass","se.specific_leaf_area","se.wood_density","se.seed_mass","se.seed_length","se.seed_width","se.leaf_N_per_area","se.leaf_length","se.leaf_width","se.plant_height","se.leaf_dry_mass","se.leaf_C_per_dry_mass","se.germination","se.genome_size","se.vein_angle_secondary","se.vein_density"
"Eucalyptus_rigens",0,0,0,0,0,0,"Eucalyptus_rigens","Dumaria","Symphyomyrtus",0,"Dumaria","Symphyomyrtus","Eucalyptus_rigens",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.256671519,4,NA,NA,-27.45,8.2,NA,95,16,2.329794661,0.746,NA,NA,NA,0.845780135,1.386294361,2.772588722,4.553876892,NA,NA,-0.293029679,57,5033.965037,128,121.5925273,-33.56438065,16,16,16,16,16,16,16,16,23,28,25,28,25,28,25,28,7,10,7,9,7,9,7,9,20,21,20,21,20,21,20,21,382,593,382.6,553,387,553,395,548,18,20,18,20,18,20,18,20,69,81,69.12,80,70.8,80,71,80,1.413234731,1.515872002,1.428520087,1.507491723,1.444857442,1.505890588,1.447855047,1.496082401,3.606717428,23.6033198,6.022540366,22.33930095,8.059750811,21.98230645,10.57059,20.68222294,7.279780865,49.65008926,7.835751381,48.76882935,14.54206867,47.59589844,16.77467537,46.21014709,5.408622185,7.185571114,5.446471443,6.949125013,5.566130447,6.859097719,5.683475749,6.691585159,0.009373606,0.027788275,0.009758168,0.023060364,0.011070987,0.018503483,0.011276963,0.017112223,0.869805316,5.178715189,1.420564442,5.000850622,1.869299153,4.887482603,2.204632302,4.653989156,65.46088664,94.80075328,66.80765114,90.57504425,68.83631376,86.40957642,70.92034607,84.33199819,0.213599995,0.308200002,0.213827995,0.284399986,0.216139996,0.284399986,0.219219998,0.283399999,0,1,166,2,0.06825999,0.007432496,-1.531828951,-1.257373629,5.117993812,5.958424693,2.944438979,1.098612289,0.066031147,0.261266129,3.86274659,-4.503427411,-4.901893514,-1.542583349,-1.25737363,NA,NA,NA,NA,NA,NA,0.75,NA,NA,30,6,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_rigidula",0,0,0,0,0,0,"Eucalyptus_rigidula","Bisectae","Symphyomyrtus",0,"Bisectae","Symphyomyrtus","Eucalyptus_rigidula",NA,NA,NA,0,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.185354691,4,714.5523077,280.6363636,-27.13357143,9.947785714,515.0337692,73.5,10.5,2.631816232,2.0596,NA,NA,0.968,0.96767419,1.386294361,2.351375257,4.297285406,6.571656203,5.637059752,0.722511789,469,705572.4273,1396,119.4951962,-29.66335574,15,22,16,21,17,21,17,20,27,38,29,37,30,36,31,36,4,15,5,11.64,5,9,5,8,21,30,22,29,23,29,24,28,208,693,252,438.4,262,418.8,269,378.4,3,23,5,20,6,18,8,17,13,83,19.72,70,22,62,27,58,1.345686873,1.642774542,1.427400761,1.56503452,1.45930233,1.551934505,1.475186626,1.544210569,3.479407152,27.26077334,5.40147837,22.67747785,7.147436913,21.63540459,9.906601858,19.87179149,0.444947511,65.79045868,2.734467344,41.47590637,4.660427427,35.12393799,7.268466473,30.04980164,4.862121582,7.019137541,5.077505684,6.472870541,5.18249503,6.340997728,5.241778088,6.111634413,0.007267441,0.033246952,0.007856709,0.021061212,0.008216688,0.018523941,0.008591588,0.017131588,0.829285562,9.932451884,1.391413111,7.926729784,1.917283972,7.410327268,2.676925266,6.809224335,56.73075867,94.43913905,67.1777831,91.76701864,69.84677531,87.84572563,71.41439921,85.42059402,0.072099999,0.333400011,0.077432,0.199572001,0.0836,0.185780001,0.091499999,0.176520002,4,6,156.8,12,0.102180001,0.010307253,-2.481711764,-1.683192097,5.061328408,5.568344504,1.945910149,2.564949357,0.097290038,0.319656067,3.558882892,-4.80158808,-4.574907438,-2.558355147,-1.6115802,53.2825746417499,0.261285089431417,0.333372084940039,0.119284744524881,NA,1.2904,0.75,NA,NA,26.5,6.5,NA,18.2588821360866,1.86352031131682,NA,NA,NA,NA
"Eucalyptus_risdonii",0,0,0,0,0,0,"Eucalyptus_risdonii","Eucalyptus","Eucalyptus",0,"Eucalyptus","Eucalyptus","Eucalyptus_risdonii",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.118790497,12,3926.99,NA,NA,NA,NA,86.66666667,26.66666667,NA,2.96842,1.175,45.46,NA,NA,2.48490665,3.283414346,4.462069342,8.275628508,NA,1.088029825,54,357.3699902,84,147.3261397,-42.84462296,10,13,11,13,11,13,12,12.7,19,22,20,22,20,22,20,22,2,5,3,5,3.65,5,4,5,15,17,15,17,15.65,17,16,17,485,677,486.32,655.22,508.3,641.7,510,630.1,30,43,30.06,42,31,40.7,31,39.7,101,147,101.48,144.88,109,141.7,110,138.1,1.145389279,1.373600403,1.186122998,1.347048508,1.199347568,1.332263696,1.223322964,1.32428515,18.05328242,45.41886393,18.63005335,35.31584361,20.78823465,32.78495483,21.98648752,31.69710732,0.8693555,8.898159027,0.874552319,5.317203827,0.929157281,4.787486458,0.959832132,2.27875762,4.761181831,5.933574677,4.872266121,5.883954086,4.962508027,5.844153436,5.012391472,5.773628712,0.011097808,0.029070057,0.012934964,0.028715961,0.013154121,0.022640986,0.014393575,0.022095952,7.773548603,16.50238276,8.694885883,16.10291803,8.854449685,15.80841099,9.864598338,14.65022863,47.70917447,65.57473564,47.70917447,65.50794487,49.63078372,64.7723643,51.38066012,63.88569094,0.406800002,0.750500023,0.477600008,0.728232014,0.481680006,0.663899982,0.490560007,0.582559991,2,1.35,133.4,9.7,0.182219976,0.009486865,-0.730475274,-0.40962377,4.900820428,6.231071824,3.465735903,2.370243741,0.167394007,0.426872318,1.566005526,-4.331020198,-4.657847026,-0.7389817,-0.317135581,NA,NA,NA,NA,NA,0.925535329633613,0.235444319909778,NA,NA,13.3333333333333,6.66666666666667,4,NA,NA,NA,NA,NA,NA
"Eucalyptus_rodwayi",0,0,0,0,0,0,"Eucalyptus_rodwayi","Maidenaria","Symphyomyrtus",0,"Maidenaria","Symphyomyrtus","Eucalyptus_rodwayi",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,19,1195.333385,248.3,NA,NA,NA,104,14,4.466870799,0.49995,NA,NA,0.588430806,1.496688118,2.944438979,2.63905733,4.644390899,7.086180408,5.514637693,-0.693247186,161,34806.08466,440,147.1284485,-42.02078466,4,13,7,13,8,13,8,12,14,23,16.2,22,17,22,17,21,-4,8,-1,7.8,0,6,0,6,9,17,11,17,12,17,12,16,499,1906,507.6,1846.2,528,1445,554,1251,28,88,29,72.6,31,64,34,59,100,326,102.2,261,111,237,122,206,0.950818886,1.368230979,1.004206538,1.353950083,1.017369221,1.335115651,1.062680254,1.318766793,16.32300965,49.16943995,17.20694666,42.60367711,19.62777932,38.28926595,21.09577719,34.94438616,0.639949441,22.26849174,1.004163194,15.1979475,1.071197867,11.84679794,1.219582677,10.70232201,4.185529629,5.972658952,4.303060134,5.612934113,4.419746081,5.445802609,4.459334294,5.307806412,0.012875331,0.108177587,0.015130614,0.09542697,0.016340449,0.081418313,0.018415798,0.059568728,8.569995244,24.82341798,9.980064456,23.27633082,10.72839085,21.92569701,11.94337336,21.36859353,17.26736196,65.63862737,24.45152747,62.55762342,32.76921431,61.33787028,41.52167829,60.0056483,0.391600013,2.222700119,0.41652999,1.95313597,0.480100009,1.723349994,0.497590011,1.33834002,5,5,917,33,1.243249986,0.065077864,-0.733760845,0.544270068,6.822197391,6.269096284,3.465735903,3.526360525,0.807925701,1.115011204,2.472057615,-4.114111684,-2.732170824,-0.875796815,0.669436271,119.153084546459,NA,NA,0.111410535878477,0.0223941754580315,0.266737953492437,0.4,NA,NA,27.0985854489369,3.78593889720018,1,13.6757668889171,NA,0.0915946686949264,NA,NA,NA
"Eucalyptus_rosacea",0,0,0,0,0,0,"Eucalyptus_rosacea","Bisectae","Symphyomyrtus",0,"Bisectae","Symphyomyrtus","Eucalyptus_rosacea",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.23686724,4,205.775,47.78125,-26.6,15.4,NA,82.5,7.5,4.225062056,8.62,2.979412,36.48,NA,1.441033949,1.386294361,2.014903021,4.412798293,5.326783339,3.866633303,2.154085085,48,112294.4022,144,124.276637,-28.98165611,18,22,18,21.06,18,21,18,20,33,37,33,36.06,33,36,33,36,5,7,5,6.06,5,6,5,6,24,29,24,28.06,24,28,24.7,28,242,296,244.82,296,251.4,292.95,255.4,289.3,7,15,7,14.06,8,14,9,14,26,47,27.88,46.06,29.35,46,35.7,46,1.455046674,1.544905365,1.470516871,1.543142936,1.475007693,1.542141631,1.480461137,1.538161365,9.034401019,21.93930372,9.181455385,18.423458,9.853802411,17.61988647,11.13343684,17.38967657,7.445086479,41.86214447,8.031259727,40.26096313,9.130897474,39.10514088,10.38905325,37.35147743,5.170027574,6.223492702,5.209746456,6.14835941,5.243842363,6.143140483,5.281155904,6.129876113,0.009034169,0.022985751,0.009473596,0.017566243,0.010031592,0.016887119,0.010269578,0.016556308,2.802671512,8.263627688,2.875880416,7.549754065,3.265815628,7.041766946,3.93858345,6.493147031,72.090964,85.09059397,73.73118052,84.55890241,74.2987505,83.31570447,76.40922381,82.29759458,0.068300001,0.100699998,0.070555997,0.100699998,0.071239999,0.100664998,0.071979999,0.100599997,3,4,41.55,6,0.029424999,0.006855527,-2.641700835,-2.295957128,3.750679855,5.527045296,2.197224577,1.945910149,0.029000393,0.171537165,3.666253939,-4.602015917,-4.982700149,-2.651348601,-2.295609499,50.1655955727296,NA,NA,0.104934038083141,NA,NA,0.5,NA,NA,37.5,2.5,NA,11.8915120945922,NA,NA,NA,NA,NA
"Eucalyptus_roycei",0,0,0,0,0,0,"Eucalyptus_roycei","Limbatae","Eudesmia",0,"Limbatae","Eudesmia","Eucalyptus_roycei",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.208022388,6,1900.425,592.05,-27.59,9.7,NA,107.5,24.5,3.012674796,20.1644,NA,NA,NA,1.102828321,1.791759469,3.198673118,4.677490848,7.549832824,6.383591091,3.003918673,62,9128.68087,180,114.0189557,-26.73567129,21,23,21,23,21,22,21,22,25,39,25.22,38.78,26,38,27.2,38,9,17,9,16,9,16,10,15,24,31,24,30.78,24,29,25,29,215,300,216.44,295.68,220.3,290.9,235.3,284.7,3,6,3,5,4,4.95,4,4,11,21,12.22,20,13.05,19.95,14,19,1.397331993,1.524733524,1.401271073,1.470433583,1.404408817,1.461823551,1.409012643,1.450940118,2.718295733,19.01425521,3.771556854,15.1750691,5.180148836,13.40517724,5.587974016,12.95658013,1.230022311,200.9760895,16.93998217,56.11931305,27.78352337,52.99062672,31.56789093,51.18688965,5.243983428,5.802837054,5.250789738,5.767292199,5.282242505,5.6929618,5.317862995,5.631885576,0.014505515,0.031332037,0.016025842,0.03074082,0.017547218,0.028055634,0.018455757,0.027401747,0.647026097,4.545437574,0.903449814,3.677213201,1.278810459,3.394247009,1.378695961,3.254543742,77.61115519,95.80959829,80.61439067,94.30749893,81.30608133,93.07620233,82.99754842,92.62278519,0.096000001,0.137400001,0.096209997,0.136209998,0.096825002,0.130749997,0.097550001,0.127150007,1,5,70.6,0.95,0.033924995,0.010508416,-2.334850035,-2.034468201,4.271095074,5.394990254,1.609437912,0.667829373,0.033362235,0.184187391,3.970115044,-4.042859836,-4.555578856,-2.341222008,-1.993557481,24.925,NA,NA,0.20007743890159,NA,15.5356,0.75,NA,NA,42.5,10.5,NA,15.95,NA,NA,NA,NA,NA
"Eucalyptus_rubida_rubida",0,0,0,0,0,0,"Eucalyptus_rubida","Maidenaria","Symphyomyrtus",0,"Maidenaria","Symphyomyrtus","Eucalyptus_rubida_rubida",0,0,0,NA,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1.158836689,20,1666,288.8,NA,NA,NA,121.5,21,5.914814327,0.466666667,NA,NA,NA,1.777460107,2.995732274,3.044522438,4.799914263,7.418180823,5.665734407,-0.762140052,235,385785.1586,812,146.9841522,-37.63251387,6,15,8,14.32,9,14,10,13,18,29,19,28,20,27.3,20.4,27,-3,5,-2.32,5,-2,4,-1,4,13,23,14,22,15,21,15,20,473,1495,509.68,1168.44,546,1039.1,592.8,940.4,26,75,29,64.32,32,59.3,33,55,89,228,98.36,205.64,105.7,186,112,176.2,0.923969487,1.508597453,1.005689252,1.493229227,1.053053275,1.486696039,1.110411119,1.469381599,11.35044432,35.07664394,13.45647814,31.8434389,14.29722838,29.79275042,15.07818581,27.20596625,0.963519037,17.74778175,1.000353498,13.4473101,1.00738281,8.964119816,1.180248022,7.436832809,4.0483133,5.756891171,4.151729072,5.58144968,4.279982495,5.446896776,4.402572823,5.321505833,0.011859554,0.059737115,0.015275498,0.049781005,0.017653247,0.045286488,0.019483171,0.038875856,9.484490871,24.49234581,10.56747924,21.87419004,11.00752273,20.39313335,11.97682969,19.13356908,38.50570997,71.7461764,43.15221619,66.47431946,45.58375441,64.97553298,48.25040499,62.77076696,0.388999999,1.344099998,0.41703601,1.039104004,0.439899993,0.900639981,0.469760001,0.820120013,5,6,493.1,27.3,0.460739988,0.02763324,-0.821207867,-0.104649678,6.202737926,6.302618976,3.496507561,3.342861805,0.378943148,0.678778306,2.193229922,-4.036835534,-3.588735871,-0.874582706,0.038358807,112.28823455308,NA,NA,0.287237810866195,NA,0.0160554594383897,0.5,NA,NA,53.5,13,0,23.1671360007272,NA,NA,NA,NA,NA
"Eucalyptus_rubiginosa",0,0,0,0,0,0,"Eucalyptus_rubiginosa","Other","Eucalyptus",0,"Primitiva","Eucalyptus","Eucalyptus_rubiginosa",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.054989817,15,1517.1,312.5875,NA,NA,NA,110,20,4.066652585,0.3764,2.575,47.27,NA,1.4028202,2.708050201,2.995732274,4.700480366,7.324555897,5.74488443,-0.977102871,74,21869.4358,160,150.1789613,-25.57850624,19,21,19,21,19,21,19,21,30,33,30,33,31,32.35,31,32,7,9,7,9,7,9,7,8,25,27,25,27,25,27,25,27,646,793,646.46,792,657.15,792,674.5,786,24,32,24,32,24.65,32,26,31.7,75,106,75.92,101,78.95,101,81,100,1.32241261,1.465804895,1.33984493,1.461785825,1.350091061,1.452975212,1.371299438,1.445385861,17.01101589,39.46904373,19.34172941,38.35770869,19.95682899,32.02614822,21.02571487,30.26051267,0.900127888,36.45435715,1.125760596,18.72692657,1.487555391,13.61653404,2.260530245,11.75077724,4.986226559,6.410304308,5.027341919,6.304979043,5.060437473,5.957648679,5.101567229,5.730026563,0.014931782,0.048599085,0.018783246,0.046308355,0.021179196,0.044250629,0.024255634,0.040350216,9.551820914,15.63281345,9.698444208,15.26096598,10.20927413,14.98505443,10.7454299,14.66314487,42.08648046,67.27425003,46.41046482,65.50216646,49.24230108,63.9080013,51.87307625,62.52027906,0.305599988,0.366400003,0.317083992,0.354711998,0.321799994,0.351900005,0.325100005,0.347769991,2,2,134.85,7.35,0.030100012,0.023071433,-1.133825065,-1.044408219,4.911551336,6.487912303,3.244543572,2.122261539,0.029655896,0.17349355,2.611284793,-3.854735895,-3.769160091,-1.148588581,-1.036449092,15.75,NA,NA,0.0370784520000003,NA,NA,0.3,NA,NA,40,10,NA,35.1557627744016,NA,0.045,NA,NA,NA
"Eucalyptus_rudderi",0,0,0,0,0,0,"Eucalyptus_rudderi","Adnataria","Symphyomyrtus",0,"Adnataria","Symphyomyrtus","Eucalyptus_rudderi",NA,NA,NA,0,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.233333333,27.77766667,NA,NA,NA,NA,NA,105,16.75,NA,1.1906,NA,NA,NA,NA,3.324232341,2.818398258,4.65396035,NA,NA,0.174457382,15,5440.018968,40,151.7340606,-32.41467703,15,18,15.28,18,15.7,18,16.4,17.6,26,27,26,27,26,27,26,27,5,10,5.28,9.72,5.7,9.3,6.4,8.6,21,23,21,23,21,23,21.4,22.6,927,1430,972.92,1424.12,1041.8,1415.3,1101.4,1405.4,49,65,50.12,64.44,51.8,63.6,53.4,63,159,215,160.68,215,163.2,215,172.6,214.2,1.184111059,1.350559831,1.200989799,1.34897897,1.226307911,1.346607679,1.245452174,1.340365771,12.4754707,25.95485751,13.61451667,24.21831692,15.32308561,21.61350603,16.56444022,19.59678809,1.135959744,10.10856056,1.174563932,9.771227074,1.232470214,9.265226841,1.277856731,8.698797798,4.34633859,4.660157045,4.349177418,4.650758988,4.353435659,4.636661903,4.365374247,4.59670914,0.021929476,0.037359956,0.023178757,0.036914861,0.025052678,0.03624722,0.026450404,0.035053214,15.16097021,24.34604263,15.75467312,24.34197872,16.64522748,24.33588285,17.65225945,23.94957727,37.62278175,60.1611824,38.32510384,57.52343587,39.37858696,53.56681608,40.60078367,50.28150609,0.652499974,0.783299983,0.669215977,0.783299983,0.694289982,0.783299983,0.714799988,0.777939999,2.3,2,373.5,11.8,0.08901,0.011194541,-0.364865564,-0.244239537,5.925591803,6.948705265,3.966511191,2.549445171,0.085269027,0.298345438,2.226268343,-3.68677455,-4.492328986,-0.401648435,-0.244239536,NA,NA,NA,NA,NA,0.939347624684281,0.25,NA,NA,17.5594229214212,3.49702254305955,7.77788095249028,NA,NA,NA,NA,NA,NA
"Eucalyptus_rudis",0,0,0,0,1,0,"Eucalyptus_rudis","Exsertaria","Symphyomyrtus",0,"Exsertaria","Symphyomyrtus","Eucalyptus_rudis",NA,NA,NA,NA,1,0,0,0,1,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,1936.68724,345.292,-27.78,17.1,NA,NA,NA,5.6697509,1.109742857,NA,NA,NA,1.735145184,NA,NA,NA,7.568734184,5.844390436,0.104128328,221,157644.3083,732,116.3132528,-32.10537331,14,21,15,20,15,19,15,19,22,36,25.4,35,27,33,27,33,5,13,5,12,5,11,6,10,19,27,20,27,20,26,20,25,324,1305,365.4,936,404,890,414,829,5,21,7,19.8,8,14,8,13,19,72,26.4,68,31,52,32,48,1.347999712,1.830788076,1.371031139,1.549966184,1.38800602,1.524533441,1.40430152,1.509757018,1.96897461,32.60048866,3.421845352,20.81985294,4.260622442,19.29895274,5.11819458,18.17600813,0.361742496,74.74869537,0.71794565,59.97554565,1.123403895,54.55319443,2.244023085,44.31278839,4.529745102,6.373545567,4.673631973,6.236612431,4.72919937,5.993548044,4.905314811,5.79300127,0.010736415,0.039981084,0.011283733,0.029233576,0.012016869,0.025810028,0.013072348,0.023853175,0.44306241,7.721820037,0.789236612,5.574885853,1.008268863,4.995347108,1.285111252,4.598397446,55.65419896,96.20281601,67.27533834,94.73190379,71.84417642,93.97819366,73.12945175,92.35595652,0.145300001,0.781899989,0.17872,0.513728025,0.186820006,0.485669991,0.194819994,0.442760006,4,6,486,6,0.298849986,0.013793159,-1.677609662,-0.722225916,6.188264123,6.001414878,2.197224577,1.945910149,0.261479247,0.546671735,3.99917627,-4.421443877,-4.283582553,-1.721934944,-0.666061288,122.489817231492,NA,NA,0.17432897604464,NA,0.293509096847053,NA,NA,NA,NA,NA,NA,21.1472653235984,NA,NA,NA,NA,NA
